source,rel,target
Disease::DOID:3083,DOWNREGULATES_DG,Gene::1387
Disease::DOID:1686,DOWNREGULATES_DG,Gene::221692
Disease::DOID:635,DOWNREGULATES_DG,Gene::6146
Disease::DOID:1612,DOWNREGULATES_DG,Gene::51076
Disease::DOID:2531,DOWNREGULATES_DG,Gene::126069
Disease::DOID:8778,DOWNREGULATES_DG,Gene::23350
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::93082
Disease::DOID:7148,DOWNREGULATES_DG,Gene::6046
Disease::DOID:635,DOWNREGULATES_DG,Gene::3707
Disease::DOID:8778,DOWNREGULATES_DG,Gene::128061
Disease::DOID:263,DOWNREGULATES_DG,Gene::9870
Disease::DOID:14330,DOWNREGULATES_DG,Gene::6636
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::10207
Disease::DOID:1793,DOWNREGULATES_DG,Gene::55437
Disease::DOID:7148,DOWNREGULATES_DG,Gene::7919
Disease::DOID:9008,DOWNREGULATES_DG,Gene::23135
Disease::DOID:635,DOWNREGULATES_DG,Gene::23353
Disease::DOID:824,DOWNREGULATES_DG,Gene::23469
Disease::DOID:418,DOWNREGULATES_DG,Gene::151903
Disease::DOID:1324,DOWNREGULATES_DG,Gene::55205
Disease::DOID:11612,DOWNREGULATES_DG,Gene::23192
Disease::DOID:418,DOWNREGULATES_DG,Gene::23185
Disease::DOID:5419,DOWNREGULATES_DG,Gene::4277
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::53832
Disease::DOID:14330,DOWNREGULATES_DG,Gene::10096
Disease::DOID:9206,DOWNREGULATES_DG,Gene::11047
Disease::DOID:8778,DOWNREGULATES_DG,Gene::5217
Disease::DOID:1612,DOWNREGULATES_DG,Gene::8611
Disease::DOID:3083,DOWNREGULATES_DG,Gene::43
Disease::DOID:3083,DOWNREGULATES_DG,Gene::80206
Disease::DOID:986,DOWNREGULATES_DG,Gene::27232
Disease::DOID:7693,DOWNREGULATES_DG,Gene::9706
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::55086
Disease::DOID:824,DOWNREGULATES_DG,Gene::84085
Disease::DOID:332,DOWNREGULATES_DG,Gene::79042
Disease::DOID:9206,DOWNREGULATES_DG,Gene::7294
Disease::DOID:8893,DOWNREGULATES_DG,Gene::162073
Disease::DOID:7148,DOWNREGULATES_DG,Gene::138715
Disease::DOID:10652,DOWNREGULATES_DG,Gene::60496
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::7555
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::493861
Disease::DOID:2986,DOWNREGULATES_DG,Gene::5155
Disease::DOID:418,DOWNREGULATES_DG,Gene::60489
Disease::DOID:8778,DOWNREGULATES_DG,Gene::9162
Disease::DOID:10763,DOWNREGULATES_DG,Gene::26094
Disease::DOID:9008,DOWNREGULATES_DG,Gene::51673
Disease::DOID:11612,DOWNREGULATES_DG,Gene::3009
Disease::DOID:263,DOWNREGULATES_DG,Gene::8314
Disease::DOID:2986,DOWNREGULATES_DG,Gene::57862
Disease::DOID:1612,DOWNREGULATES_DG,Gene::7048
Disease::DOID:418,DOWNREGULATES_DG,Gene::27183
Disease::DOID:2986,DOWNREGULATES_DG,Gene::573
Disease::DOID:9008,DOWNREGULATES_DG,Gene::57645
Disease::DOID:3083,DOWNREGULATES_DG,Gene::266743
Disease::DOID:1793,DOWNREGULATES_DG,Gene::8681
Disease::DOID:14330,DOWNREGULATES_DG,Gene::1349
Disease::DOID:8778,DOWNREGULATES_DG,Gene::8667
Disease::DOID:986,DOWNREGULATES_DG,Gene::84364
Disease::DOID:3083,DOWNREGULATES_DG,Gene::55061
Disease::DOID:8893,DOWNREGULATES_DG,Gene::79582
Disease::DOID:219,DOWNREGULATES_DG,Gene::5168
Disease::DOID:635,DOWNREGULATES_DG,Gene::1776
Disease::DOID:219,DOWNREGULATES_DG,Gene::4086
Disease::DOID:9970,DOWNREGULATES_DG,Gene::55282
Disease::DOID:8577,DOWNREGULATES_DG,Gene::84079
Disease::DOID:5419,DOWNREGULATES_DG,Gene::128989
Disease::DOID:3083,DOWNREGULATES_DG,Gene::494513
Disease::DOID:263,DOWNREGULATES_DG,Gene::288
Disease::DOID:3083,DOWNREGULATES_DG,Gene::547
Disease::DOID:2531,DOWNREGULATES_DG,Gene::4353
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::84881
Disease::DOID:2986,DOWNREGULATES_DG,Gene::6767
Disease::DOID:418,DOWNREGULATES_DG,Gene::10094
Disease::DOID:263,DOWNREGULATES_DG,Gene::48
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::9073
Disease::DOID:14227,DOWNREGULATES_DG,Gene::152405
Disease::DOID:10652,DOWNREGULATES_DG,Gene::1012
Disease::DOID:9206,DOWNREGULATES_DG,Gene::54811
Disease::DOID:7148,DOWNREGULATES_DG,Gene::3626
Disease::DOID:986,DOWNREGULATES_DG,Gene::89781
Disease::DOID:1909,DOWNREGULATES_DG,Gene::112476
Disease::DOID:418,DOWNREGULATES_DG,Gene::5093
Disease::DOID:13223,DOWNREGULATES_DG,Gene::2060
Disease::DOID:635,DOWNREGULATES_DG,Gene::1266
Disease::DOID:2531,DOWNREGULATES_DG,Gene::2841
Disease::DOID:7148,DOWNREGULATES_DG,Gene::8106
Disease::DOID:219,DOWNREGULATES_DG,Gene::9946
Disease::DOID:986,DOWNREGULATES_DG,Gene::55062
Disease::DOID:3083,DOWNREGULATES_DG,Gene::118738
Disease::DOID:9008,DOWNREGULATES_DG,Gene::55626
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::647309
Disease::DOID:10652,DOWNREGULATES_DG,Gene::65985
Disease::DOID:332,DOWNREGULATES_DG,Gene::84070
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::9863
Disease::DOID:9206,DOWNREGULATES_DG,Gene::27107
Disease::DOID:13223,DOWNREGULATES_DG,Gene::23424
Disease::DOID:3312,DOWNREGULATES_DG,Gene::400713
Disease::DOID:8778,DOWNREGULATES_DG,Gene::7975
Disease::DOID:332,DOWNREGULATES_DG,Gene::55316
Disease::DOID:12365,DOWNREGULATES_DG,Gene::64318
Disease::DOID:8893,DOWNREGULATES_DG,Gene::54602
Disease::DOID:9206,DOWNREGULATES_DG,Gene::58528
Disease::DOID:8577,DOWNREGULATES_DG,Gene::22887
Disease::DOID:12365,DOWNREGULATES_DG,Gene::8602
Disease::DOID:7693,DOWNREGULATES_DG,Gene::54985
Disease::DOID:11612,DOWNREGULATES_DG,Gene::9440
Disease::DOID:14227,DOWNREGULATES_DG,Gene::29990
Disease::DOID:9008,DOWNREGULATES_DG,Gene::22846
Disease::DOID:1909,DOWNREGULATES_DG,Gene::6595
Disease::DOID:12365,DOWNREGULATES_DG,Gene::2882
Disease::DOID:9206,DOWNREGULATES_DG,Gene::51228
Disease::DOID:1612,DOWNREGULATES_DG,Gene::301
Disease::DOID:1324,DOWNREGULATES_DG,Gene::3113
Disease::DOID:332,DOWNREGULATES_DG,Gene::79665
Disease::DOID:8778,DOWNREGULATES_DG,Gene::5000
Disease::DOID:5419,DOWNREGULATES_DG,Gene::57104
Disease::DOID:12365,DOWNREGULATES_DG,Gene::6135
Disease::DOID:10652,DOWNREGULATES_DG,Gene::7464
Disease::DOID:7148,DOWNREGULATES_DG,Gene::5830
Disease::DOID:1793,DOWNREGULATES_DG,Gene::1644
Disease::DOID:2986,DOWNREGULATES_DG,Gene::2844
Disease::DOID:263,DOWNREGULATES_DG,Gene::1152
Disease::DOID:2531,DOWNREGULATES_DG,Gene::100133941
Disease::DOID:219,DOWNREGULATES_DG,Gene::23635
Disease::DOID:1793,DOWNREGULATES_DG,Gene::4825
Disease::DOID:8577,DOWNREGULATES_DG,Gene::9528
Disease::DOID:11612,DOWNREGULATES_DG,Gene::153768
Disease::DOID:8893,DOWNREGULATES_DG,Gene::5264
Disease::DOID:635,DOWNREGULATES_DG,Gene::729540
Disease::DOID:1612,DOWNREGULATES_DG,Gene::7102
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::157638
Disease::DOID:1612,DOWNREGULATES_DG,Gene::6146
Disease::DOID:332,DOWNREGULATES_DG,Gene::84219
Disease::DOID:9206,DOWNREGULATES_DG,Gene::826
Disease::DOID:2986,DOWNREGULATES_DG,Gene::467
Disease::DOID:8577,DOWNREGULATES_DG,Gene::11148
Disease::DOID:0050741,DOWNREGULATES_DG,Gene::2182
Disease::DOID:7148,DOWNREGULATES_DG,Gene::23236
Disease::DOID:9206,DOWNREGULATES_DG,Gene::57020
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::9221
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::51202
Disease::DOID:7147,DOWNREGULATES_DG,Gene::4172
Disease::DOID:2531,DOWNREGULATES_DG,Gene::5641
Disease::DOID:14330,DOWNREGULATES_DG,Gene::5440
Disease::DOID:263,DOWNREGULATES_DG,Gene::80315
Disease::DOID:1793,DOWNREGULATES_DG,Gene::10972
Disease::DOID:2394,DOWNREGULATES_DG,Gene::259285
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::58516
Disease::DOID:8577,DOWNREGULATES_DG,Gene::7915
Disease::DOID:2394,DOWNREGULATES_DG,Gene::755
Disease::DOID:13223,DOWNREGULATES_DG,Gene::5699
Disease::DOID:1909,DOWNREGULATES_DG,Gene::2946
Disease::DOID:11612,DOWNREGULATES_DG,Gene::286527
Disease::DOID:1909,DOWNREGULATES_DG,Gene::100130613
Disease::DOID:12365,DOWNREGULATES_DG,Gene::375567
Disease::DOID:986,DOWNREGULATES_DG,Gene::4488
Disease::DOID:332,DOWNREGULATES_DG,Gene::442213
Disease::DOID:11612,DOWNREGULATES_DG,Gene::54801
Disease::DOID:1612,DOWNREGULATES_DG,Gene::8835
Disease::DOID:10763,DOWNREGULATES_DG,Gene::654231
Disease::DOID:14227,DOWNREGULATES_DG,Gene::65095
Disease::DOID:1793,DOWNREGULATES_DG,Gene::268
Disease::DOID:14227,DOWNREGULATES_DG,Gene::645961
Disease::DOID:2531,DOWNREGULATES_DG,Gene::27065
Disease::DOID:635,DOWNREGULATES_DG,Gene::8445
Disease::DOID:3083,DOWNREGULATES_DG,Gene::27333
Disease::DOID:8577,DOWNREGULATES_DG,Gene::79882
Disease::DOID:2394,DOWNREGULATES_DG,Gene::29924
Disease::DOID:1612,DOWNREGULATES_DG,Gene::221091
Disease::DOID:263,DOWNREGULATES_DG,Gene::10057
Disease::DOID:10652,DOWNREGULATES_DG,Gene::56
Disease::DOID:14330,DOWNREGULATES_DG,Gene::5162
Disease::DOID:12365,DOWNREGULATES_DG,Gene::55291
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::2339
Disease::DOID:1324,DOWNREGULATES_DG,Gene::54832
Disease::DOID:9008,DOWNREGULATES_DG,Gene::653464
Disease::DOID:7693,DOWNREGULATES_DG,Gene::387129
Disease::DOID:2986,DOWNREGULATES_DG,Gene::4665
Disease::DOID:8778,DOWNREGULATES_DG,Gene::55081
Disease::DOID:7148,DOWNREGULATES_DG,Gene::57447
Disease::DOID:1909,DOWNREGULATES_DG,Gene::2150
Disease::DOID:11612,DOWNREGULATES_DG,Gene::115106
Disease::DOID:3083,DOWNREGULATES_DG,Gene::463
Disease::DOID:1612,DOWNREGULATES_DG,Gene::3983
Disease::DOID:418,DOWNREGULATES_DG,Gene::51386
Disease::DOID:0050741,DOWNREGULATES_DG,Gene::339479
Disease::DOID:0050741,DOWNREGULATES_DG,Gene::84272
Disease::DOID:7693,DOWNREGULATES_DG,Gene::25776
Disease::DOID:2986,DOWNREGULATES_DG,Gene::6558
Disease::DOID:219,DOWNREGULATES_DG,Gene::2944
Disease::DOID:7147,DOWNREGULATES_DG,Gene::9733
Disease::DOID:8778,DOWNREGULATES_DG,Gene::57453
Disease::DOID:8893,DOWNREGULATES_DG,Gene::4782
Disease::DOID:9008,DOWNREGULATES_DG,Gene::56905
Disease::DOID:1909,DOWNREGULATES_DG,Gene::5549
Disease::DOID:11612,DOWNREGULATES_DG,Gene::113829
Disease::DOID:418,DOWNREGULATES_DG,Gene::8292
Disease::DOID:9206,DOWNREGULATES_DG,Gene::55506
Disease::DOID:2394,DOWNREGULATES_DG,Gene::257364
Disease::DOID:219,DOWNREGULATES_DG,Gene::79654
Disease::DOID:418,DOWNREGULATES_DG,Gene::54776
Disease::DOID:8893,DOWNREGULATES_DG,Gene::3958
Disease::DOID:7148,DOWNREGULATES_DG,Gene::170959
Disease::DOID:1909,DOWNREGULATES_DG,Gene::6286
Disease::DOID:1324,DOWNREGULATES_DG,Gene::51720
Disease::DOID:986,DOWNREGULATES_DG,Gene::6692
Disease::DOID:8778,DOWNREGULATES_DG,Gene::91614
Disease::DOID:9206,DOWNREGULATES_DG,Gene::706
Disease::DOID:7693,DOWNREGULATES_DG,Gene::9255
Disease::DOID:12365,DOWNREGULATES_DG,Gene::8436
Disease::DOID:7693,DOWNREGULATES_DG,Gene::30815
Disease::DOID:10652,DOWNREGULATES_DG,Gene::210
Disease::DOID:9008,DOWNREGULATES_DG,Gene::55361
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::359948
Disease::DOID:7693,DOWNREGULATES_DG,Gene::23353
Disease::DOID:9206,DOWNREGULATES_DG,Gene::51108
Disease::DOID:9008,DOWNREGULATES_DG,Gene::667
Disease::DOID:8778,DOWNREGULATES_DG,Gene::3206
Disease::DOID:7148,DOWNREGULATES_DG,Gene::6428
Disease::DOID:2531,DOWNREGULATES_DG,Gene::7089
Disease::DOID:418,DOWNREGULATES_DG,Gene::55737
Disease::DOID:8577,DOWNREGULATES_DG,Gene::79849
Disease::DOID:2394,DOWNREGULATES_DG,Gene::55315
Disease::DOID:7693,DOWNREGULATES_DG,Gene::55890
Disease::DOID:10652,DOWNREGULATES_DG,Gene::51005
Disease::DOID:2531,DOWNREGULATES_DG,Gene::4628
Disease::DOID:14227,DOWNREGULATES_DG,Gene::378807
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::2037
Disease::DOID:3083,DOWNREGULATES_DG,Gene::79652
Disease::DOID:418,DOWNREGULATES_DG,Gene::23015
Disease::DOID:14330,DOWNREGULATES_DG,Gene::6622
Disease::DOID:2531,DOWNREGULATES_DG,Gene::1808
Disease::DOID:14227,DOWNREGULATES_DG,Gene::164684
Disease::DOID:8577,DOWNREGULATES_DG,Gene::116987
Disease::DOID:986,DOWNREGULATES_DG,Gene::7798
Disease::DOID:263,DOWNREGULATES_DG,Gene::563
Disease::DOID:219,DOWNREGULATES_DG,Gene::339479
Disease::DOID:1612,DOWNREGULATES_DG,Gene::3030
Disease::DOID:8893,DOWNREGULATES_DG,Gene::283
Disease::DOID:14330,DOWNREGULATES_DG,Gene::10286
Disease::DOID:1793,DOWNREGULATES_DG,Gene::316
Disease::DOID:8893,DOWNREGULATES_DG,Gene::8796
Disease::DOID:14330,DOWNREGULATES_DG,Gene::9878
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::23075
Disease::DOID:8893,DOWNREGULATES_DG,Gene::595
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::56994
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::164832
Disease::DOID:2986,DOWNREGULATES_DG,Gene::25891
Disease::DOID:1909,DOWNREGULATES_DG,Gene::5825
Disease::DOID:986,DOWNREGULATES_DG,Gene::10525
Disease::DOID:2377,DOWNREGULATES_DG,Gene::100507096
Disease::DOID:2531,DOWNREGULATES_DG,Gene::7095
Disease::DOID:7693,DOWNREGULATES_DG,Gene::2770
Disease::DOID:5419,DOWNREGULATES_DG,Gene::11047
Disease::DOID:1324,DOWNREGULATES_DG,Gene::767
Disease::DOID:10652,DOWNREGULATES_DG,Gene::670
Disease::DOID:3083,DOWNREGULATES_DG,Gene::55172
Disease::DOID:824,DOWNREGULATES_DG,Gene::23258
Disease::DOID:332,DOWNREGULATES_DG,Gene::54842
Disease::DOID:2531,DOWNREGULATES_DG,Gene::2308
Disease::DOID:13223,DOWNREGULATES_DG,Gene::4331
Disease::DOID:5419,DOWNREGULATES_DG,Gene::4809
Disease::DOID:7148,DOWNREGULATES_DG,Gene::90649
Disease::DOID:8577,DOWNREGULATES_DG,Gene::5827
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::27154
Disease::DOID:2986,DOWNREGULATES_DG,Gene::51267
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::54805
Disease::DOID:8778,DOWNREGULATES_DG,Gene::100506922
Disease::DOID:219,DOWNREGULATES_DG,Gene::26504
Disease::DOID:12365,DOWNREGULATES_DG,Gene::219844
Disease::DOID:2377,DOWNREGULATES_DG,Gene::55209
Disease::DOID:1324,DOWNREGULATES_DG,Gene::54778
Disease::DOID:7148,DOWNREGULATES_DG,Gene::55366
Disease::DOID:9206,DOWNREGULATES_DG,Gene::11045
Disease::DOID:14227,DOWNREGULATES_DG,Gene::284485
Disease::DOID:2531,DOWNREGULATES_DG,Gene::129138
Disease::DOID:219,DOWNREGULATES_DG,Gene::80148
Disease::DOID:12365,DOWNREGULATES_DG,Gene::10480
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::2719
Disease::DOID:1612,DOWNREGULATES_DG,Gene::5321
Disease::DOID:263,DOWNREGULATES_DG,Gene::1267
Disease::DOID:5419,DOWNREGULATES_DG,Gene::26519
Disease::DOID:1793,DOWNREGULATES_DG,Gene::339184
Disease::DOID:7148,DOWNREGULATES_DG,Gene::3609
Disease::DOID:263,DOWNREGULATES_DG,Gene::445571
Disease::DOID:14330,DOWNREGULATES_DG,Gene::2048
Disease::DOID:9008,DOWNREGULATES_DG,Gene::54472
Disease::DOID:332,DOWNREGULATES_DG,Gene::2617
Disease::DOID:10652,DOWNREGULATES_DG,Gene::10632
Disease::DOID:10763,DOWNREGULATES_DG,Gene::645191
Disease::DOID:12365,DOWNREGULATES_DG,Gene::79064
Disease::DOID:263,DOWNREGULATES_DG,Gene::79611
Disease::DOID:2394,DOWNREGULATES_DG,Gene::83667
Disease::DOID:1909,DOWNREGULATES_DG,Gene::3590
Disease::DOID:8778,DOWNREGULATES_DG,Gene::25956
Disease::DOID:1909,DOWNREGULATES_DG,Gene::54780
Disease::DOID:7693,DOWNREGULATES_DG,Gene::63933
Disease::DOID:986,DOWNREGULATES_DG,Gene::6709
Disease::DOID:1793,DOWNREGULATES_DG,Gene::83897
Disease::DOID:8893,DOWNREGULATES_DG,Gene::9796
Disease::DOID:219,DOWNREGULATES_DG,Gene::2878
Disease::DOID:8893,DOWNREGULATES_DG,Gene::122525
Disease::DOID:3083,DOWNREGULATES_DG,Gene::83878
Disease::DOID:14227,DOWNREGULATES_DG,Gene::84203
Disease::DOID:7693,DOWNREGULATES_DG,Gene::55786
Disease::DOID:14227,DOWNREGULATES_DG,Gene::121793
Disease::DOID:8893,DOWNREGULATES_DG,Gene::388677
Disease::DOID:3083,DOWNREGULATES_DG,Gene::3945
Disease::DOID:219,DOWNREGULATES_DG,Gene::3268
Disease::DOID:1612,DOWNREGULATES_DG,Gene::10252
Disease::DOID:332,DOWNREGULATES_DG,Gene::128866
Disease::DOID:9206,DOWNREGULATES_DG,Gene::10970
Disease::DOID:2531,DOWNREGULATES_DG,Gene::2887
Disease::DOID:8893,DOWNREGULATES_DG,Gene::56172
Disease::DOID:8893,DOWNREGULATES_DG,Gene::5310
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::140876
Disease::DOID:13223,DOWNREGULATES_DG,Gene::114897
Disease::DOID:5419,DOWNREGULATES_DG,Gene::138799
Disease::DOID:10652,DOWNREGULATES_DG,Gene::8448
Disease::DOID:9970,DOWNREGULATES_DG,Gene::63941
Disease::DOID:12365,DOWNREGULATES_DG,Gene::28987
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::124454
Disease::DOID:2531,DOWNREGULATES_DG,Gene::6322
Disease::DOID:8778,DOWNREGULATES_DG,Gene::11124
Disease::DOID:5419,DOWNREGULATES_DG,Gene::890
Disease::DOID:2531,DOWNREGULATES_DG,Gene::4069
Disease::DOID:986,DOWNREGULATES_DG,Gene::4496
Disease::DOID:14330,DOWNREGULATES_DG,Gene::9946
Disease::DOID:7147,DOWNREGULATES_DG,Gene::9793
Disease::DOID:9206,DOWNREGULATES_DG,Gene::9352
Disease::DOID:1324,DOWNREGULATES_DG,Gene::284525
Disease::DOID:3083,DOWNREGULATES_DG,Gene::64783
Disease::DOID:8893,DOWNREGULATES_DG,Gene::374454
Disease::DOID:13223,DOWNREGULATES_DG,Gene::9014
Disease::DOID:635,DOWNREGULATES_DG,Gene::2041
Disease::DOID:5419,DOWNREGULATES_DG,Gene::6631
Disease::DOID:7148,DOWNREGULATES_DG,Gene::56262
Disease::DOID:8778,DOWNREGULATES_DG,Gene::126382
Disease::DOID:8577,DOWNREGULATES_DG,Gene::83660
Disease::DOID:635,DOWNREGULATES_DG,Gene::23164
Disease::DOID:14330,DOWNREGULATES_DG,Gene::5250
Disease::DOID:8577,DOWNREGULATES_DG,Gene::57619
Disease::DOID:1909,DOWNREGULATES_DG,Gene::6665
Disease::DOID:10763,DOWNREGULATES_DG,Gene::114789
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::3621
Disease::DOID:14330,DOWNREGULATES_DG,Gene::211
Disease::DOID:8893,DOWNREGULATES_DG,Gene::1495
Disease::DOID:7148,DOWNREGULATES_DG,Gene::55735
Disease::DOID:8577,DOWNREGULATES_DG,Gene::130399
Disease::DOID:263,DOWNREGULATES_DG,Gene::55347
Disease::DOID:8893,DOWNREGULATES_DG,Gene::56889
Disease::DOID:2986,DOWNREGULATES_DG,Gene::7185
Disease::DOID:3393,DOWNREGULATES_DG,Gene::115106
Disease::DOID:219,DOWNREGULATES_DG,Gene::57509
Disease::DOID:1324,DOWNREGULATES_DG,Gene::84239
Disease::DOID:1793,DOWNREGULATES_DG,Gene::2494
Disease::DOID:5419,DOWNREGULATES_DG,Gene::59351
Disease::DOID:8893,DOWNREGULATES_DG,Gene::51322
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::79774
Disease::DOID:219,DOWNREGULATES_DG,Gene::23405
Disease::DOID:7147,DOWNREGULATES_DG,Gene::283489
Disease::DOID:14330,DOWNREGULATES_DG,Gene::28972
Disease::DOID:14330,DOWNREGULATES_DG,Gene::286
Disease::DOID:9206,DOWNREGULATES_DG,Gene::51199
Disease::DOID:13223,DOWNREGULATES_DG,Gene::50813
Disease::DOID:263,DOWNREGULATES_DG,Gene::1286
Disease::DOID:7693,DOWNREGULATES_DG,Gene::8777
Disease::DOID:2531,DOWNREGULATES_DG,Gene::9619
Disease::DOID:1612,DOWNREGULATES_DG,Gene::64102
Disease::DOID:1793,DOWNREGULATES_DG,Gene::7857
Disease::DOID:3083,DOWNREGULATES_DG,Gene::60494
Disease::DOID:1612,DOWNREGULATES_DG,Gene::133584
Disease::DOID:14227,DOWNREGULATES_DG,Gene::1820
Disease::DOID:1909,DOWNREGULATES_DG,Gene::11012
Disease::DOID:7148,DOWNREGULATES_DG,Gene::6134
Disease::DOID:2531,DOWNREGULATES_DG,Gene::800
Disease::DOID:263,DOWNREGULATES_DG,Gene::655
Disease::DOID:13223,DOWNREGULATES_DG,Gene::8477
Disease::DOID:2394,DOWNREGULATES_DG,Gene::27294
Disease::DOID:14227,DOWNREGULATES_DG,Gene::22880
Disease::DOID:8778,DOWNREGULATES_DG,Gene::6879
Disease::DOID:3083,DOWNREGULATES_DG,Gene::10651
Disease::DOID:1793,DOWNREGULATES_DG,Gene::51116
Disease::DOID:1793,DOWNREGULATES_DG,Gene::51233
Disease::DOID:7148,DOWNREGULATES_DG,Gene::11104
Disease::DOID:13223,DOWNREGULATES_DG,Gene::64499
Disease::DOID:8893,DOWNREGULATES_DG,Gene::89894
Disease::DOID:418,DOWNREGULATES_DG,Gene::10016
Disease::DOID:219,DOWNREGULATES_DG,Gene::23228
Disease::DOID:12365,DOWNREGULATES_DG,Gene::221476
Disease::DOID:8893,DOWNREGULATES_DG,Gene::619279
Disease::DOID:1324,DOWNREGULATES_DG,Gene::57484
Disease::DOID:8577,DOWNREGULATES_DG,Gene::148534
Disease::DOID:8893,DOWNREGULATES_DG,Gene::9891
Disease::DOID:418,DOWNREGULATES_DG,Gene::5434
Disease::DOID:418,DOWNREGULATES_DG,Gene::3945
Disease::DOID:14227,DOWNREGULATES_DG,Gene::140873
Disease::DOID:5419,DOWNREGULATES_DG,Gene::25980
Disease::DOID:8778,DOWNREGULATES_DG,Gene::1327
Disease::DOID:14227,DOWNREGULATES_DG,Gene::27285
Disease::DOID:2531,DOWNREGULATES_DG,Gene::8975
Disease::DOID:635,DOWNREGULATES_DG,Gene::2199
Disease::DOID:2531,DOWNREGULATES_DG,Gene::80071
Disease::DOID:9206,DOWNREGULATES_DG,Gene::6541
Disease::DOID:1793,DOWNREGULATES_DG,Gene::8493
Disease::DOID:9008,DOWNREGULATES_DG,Gene::79364
Disease::DOID:14227,DOWNREGULATES_DG,Gene::347732
Disease::DOID:10652,DOWNREGULATES_DG,Gene::339479
Disease::DOID:11612,DOWNREGULATES_DG,Gene::57644
Disease::DOID:14330,DOWNREGULATES_DG,Gene::4436
Disease::DOID:7693,DOWNREGULATES_DG,Gene::80723
Disease::DOID:14227,DOWNREGULATES_DG,Gene::144132
Disease::DOID:986,DOWNREGULATES_DG,Gene::116985
Disease::DOID:986,DOWNREGULATES_DG,Gene::2984
Disease::DOID:7693,DOWNREGULATES_DG,Gene::5136
Disease::DOID:8577,DOWNREGULATES_DG,Gene::284254
Disease::DOID:1793,DOWNREGULATES_DG,Gene::285601
Disease::DOID:9008,DOWNREGULATES_DG,Gene::79706
Disease::DOID:1324,DOWNREGULATES_DG,Gene::7130
Disease::DOID:332,DOWNREGULATES_DG,Gene::56953
Disease::DOID:14330,DOWNREGULATES_DG,Gene::9921
Disease::DOID:9206,DOWNREGULATES_DG,Gene::4842
Disease::DOID:14330,DOWNREGULATES_DG,Gene::92856
Disease::DOID:1612,DOWNREGULATES_DG,Gene::57545
Disease::DOID:10652,DOWNREGULATES_DG,Gene::29102
Disease::DOID:986,DOWNREGULATES_DG,Gene::23329
Disease::DOID:332,DOWNREGULATES_DG,Gene::64925
Disease::DOID:5419,DOWNREGULATES_DG,Gene::9739
Disease::DOID:8577,DOWNREGULATES_DG,Gene::10424
Disease::DOID:0050742,DOWNREGULATES_DG,Gene::23245
Disease::DOID:8893,DOWNREGULATES_DG,Gene::4774
Disease::DOID:8778,DOWNREGULATES_DG,Gene::56898
Disease::DOID:1324,DOWNREGULATES_DG,Gene::3122
Disease::DOID:7693,DOWNREGULATES_DG,Gene::54510
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::10480
Disease::DOID:10652,DOWNREGULATES_DG,Gene::50632
Disease::DOID:8778,DOWNREGULATES_DG,Gene::440574
Disease::DOID:332,DOWNREGULATES_DG,Gene::92922
Disease::DOID:1909,DOWNREGULATES_DG,Gene::11197
Disease::DOID:0050741,DOWNREGULATES_DG,Gene::10393
Disease::DOID:14330,DOWNREGULATES_DG,Gene::56172
Disease::DOID:14330,DOWNREGULATES_DG,Gene::5504
Disease::DOID:0050741,DOWNREGULATES_DG,Gene::22829
Disease::DOID:263,DOWNREGULATES_DG,Gene::275
Disease::DOID:0050156,DOWNREGULATES_DG,Gene::157310
Disease::DOID:14227,DOWNREGULATES_DG,Gene::85479
Disease::DOID:9008,DOWNREGULATES_DG,Gene::7528
Disease::DOID:219,DOWNREGULATES_DG,Gene::5243
Disease::DOID:1612,DOWNREGULATES_DG,Gene::57161
Disease::DOID:3083,DOWNREGULATES_DG,Gene::10282
Disease::DOID:7693,DOWNREGULATES_DG,Gene::3667
Disease::DOID:5419,DOWNREGULATES_DG,Gene::1072
Disease::DOID:263,DOWNREGULATES_DG,Gene::80724
