from_iata,to_iata,km,hours,airlines
TTE,CGK,2427,4.03,2
TTE,MDC,284,1.35,3
TTE,UPG,1089,2.36,3
TTJ,HND,508,1.64,1
TTT,TSA,261,1.33,1
TUG,MNL,357,1.45,3
TUI,RUH,1080,2.35,1
TUK,DBA,349,1.44,1
TUK,GWD,109,1.14,1
TUK,KHI,432,1.54,1
TUK,MCT,548,1.69,1
TUK,SHJ,756,1.94,1
TUK,UET,610,1.76,1
TUU,AHB,1283,2.6,1
TUU,DMM,1317,2.65,1
TUU,DXB,1890,3.36,1
TUU,JED,786,1.98,1
TUU,MED,523,1.65,1
TUU,RUH,1070,2.34,1
TVY,MGZ,190,1.24,1
TVY,RGN,383,1.48,1
TWU,BKI,292,1.36,2
TWU,JHB,1633,3.04,1
TWU,KUL,1830,3.29,2
TWU,SDK,176,1.22,1
TWU,TRK,127,1.16,1
TXN,CAN,860,2.08,1
TXN,CKG,1121,2.4,2
TXN,CSX,519,1.65,1
TXN,CTU,1378,2.72,2
TXN,DLC,1070,2.34,1
TXN,HAK,1343,2.68,1
TXN,HFE,245,1.31,1
TXN,ICN,1146,2.43,2
TXN,PEK,1160,2.45,2
TXN,PUS,1170,2.46,1
TXN,SHA,337,1.42,2
TXN,SZX,905,2.13,1
TXN,TAO,753,1.94,1
TXN,TPE,595,1.74,1
TXN,TSN,1048,2.31,1
TXN,TYN,1031,2.29,2
TXN,XIY,1037,2.3,1
TXN,XMN,577,1.72,3
TYN,BAV,386,1.48,2
TYN,CAN,1597,3.0,3
TYN,CGQ,1297,2.62,1
TYN,CIH,172,1.22,3
TYN,CKG,1050,2.31,3
TYN,CSX,1064,2.33,3
TYN,CTU,1127,2.41,5
TYN,CZX,919,2.15,2
TYN,DAT,268,1.33,3
TYN,DLC,788,1.98,4
TYN,DSN,309,1.39,2
TYN,DYG,982,2.23,1
TYN,FOC,1471,2.84,1
TYN,HAK,1992,3.49,1
TYN,HET,352,1.44,2
TYN,HFE,789,1.99,3
TYN,HGH,1102,2.38,5
TYN,HKG,1721,3.15,2
TYN,HRB,1427,2.78,2
TYN,KHN,1033,2.29,1
TYN,KMG,1678,3.1,4
TYN,KWE,1361,2.7,1
TYN,KWL,1414,2.77,2
TYN,LHW,810,2.01,4
TYN,LJG,1691,3.11,1
TYN,MFM,1737,3.17,2
TYN,NKG,877,2.1,3
TYN,PEK,429,1.54,3
TYN,PUS,1484,2.85,1
TYN,PVG,1116,2.4,2
TYN,SHA,1080,2.35,4
TYN,SHE,1024,2.28,4
TYN,SYX,2185,3.73,2
TYN,SZX,1684,3.1,4
TYN,TAO,707,1.88,4
TYN,TNA,418,1.52,2
TYN,TPE,1626,3.03,1
TYN,TSA,1643,3.05,1
TYN,TSN,438,1.55,1
TYN,TXN,1031,2.29,2
TYN,URC,2214,3.77,3
TYN,WUH,788,1.98,2
TYN,XIY,506,1.63,2
TYN,XMN,1558,2.95,2
TYN,YCU,325,1.41,1
UBJ,HND,797,2.0,2
UBJ,ICN,587,1.73,1
UBP,BKK,477,1.6,1
UBP,DMK,482,1.6,2
UDR,BOM,624,1.78,3
UDR,DEL,543,1.68,4
UEO,OKA,95,1.12,1
UET,KHI,595,1.74,3
UET,LHE,726,1.91,3
UET,MHD,950,2.19,1
UET,MUX,431,1.54,1
UET,PZH,271,1.34,1
UET,SHJ,1249,2.56,1
UET,TUK,610,1.76,1
UFA,DWC,3299,5.12,1
UFA,DYU,2030,3.54,1
UFA,GYD,1625,3.03,1
UFA,LBD,1897,3.37,1
UFA,NOJ,1460,2.83,1
UFA,NSK,2275,3.84,1
UFA,NUX,1696,3.12,2
UFA,NYM,1523,2.9,1
UFA,SGC,1274,2.59,1
UFA,SHJ,3250,5.06,1
UFA,SVX,393,1.49,1
UFA,TAS,1778,3.22,1
UFA,TJM,657,1.82,1
UGC,BHK,381,1.48,1
UGC,TAS,721,1.9,1
UIH,HAN,878,2.1,1
UIH,SGN,435,1.54,2
UKB,CTS,1064,2.33,3
UKB,HND,427,1.53,2
UKB,IBR,501,1.63,1
UKB,KOJ,524,1.66,1
UKB,NGS,526,1.66,1
UKB,OKA,1186,2.48,2
UKB,SDJ,641,1.8,1
UKB,YGJ,205,1.26,1
UKK,ALA,851,2.06,2
UKK,KGF,658,1.82,1
UKK,PLX,165,1.21,1
UKK,TSE,786,1.98,2
UKX,IKT,517,1.65,2
ULG,ULN,1247,2.56,1
ULH,MED,266,1.33,1
ULH,RUH,875,2.09,1
ULK,IKT,1135,2.42,3
ULK,YKS,808,2.01,3
ULN,BKK,3839,5.8,1
ULN,BYN,496,1.62,1
ULN,COQ,587,1.73,2
ULN,DLZ,506,1.63,1
ULN,FRU,2554,4.19,1
ULN,HKG,2910,4.64,2
ULN,HVD,1127,2.41,1
ULN,ICN,1971,3.46,2
ULN,MXV,529,1.66,2
ULN,NRT,3061,4.83,1
ULN,PEK,1165,2.46,2
ULN,ULG,1247,2.56,1
ULN,ULO,1109,2.39,1
ULO,ULN,1109,2.39,1
UNN,DMK,510,1.64,1
UPG,AMQ,958,2.2,3
UPG,BIK,1887,3.36,2
UPG,BPN,515,1.64,4
UPG,CGK,1432,2.79,4
UPG,DJJ,2342,3.93,3
UPG,DPS,634,1.79,3
UPG,GTO,732,1.92,3
UPG,JOG,1052,2.31,2
UPG,KDI,336,1.42,3
UPG,KUL,2164,3.71,1
UPG,LOP,547,1.68,1
UPG,LUW,572,1.71,2
UPG,MDC,947,2.18,2
UPG,MKW,1675,3.09,1
UPG,PLW,462,1.58,3
UPG,PSJ,423,1.53,1
UPG,SIN,1870,3.34,3
UPG,SOQ,1383,2.73,2
UPG,SUB,791,1.99,4
UPG,TIM,1921,3.4,1
UPG,TRK,958,2.2,1
UPG,TTE,1089,2.36,3
URA,GUW,448,1.56,1
URA,SCO,811,2.01,1
URA,TSE,1387,2.73,1
URC,AAT,430,1.54,2
URC,AKU,657,1.82,3
URC,ALA,841,2.05,2
URC,ASB,2518,4.15,1
URC,BAV,1885,3.36,1
URC,CAN,3278,5.1,3
URC,CGO,2486,4.11,9
URC,CKG,2313,3.89,6
URC,CSX,2880,4.6,2
URC,CTU,2071,3.59,5
URC,DNH,735,1.92,2
URC,DSN,1916,3.4,1
URC,DYU,1665,3.08,3
URC,FRU,1052,2.31,3
URC,GYD,3081,4.85,1
URC,HET,2021,3.53,1
URC,HGH,3266,5.08,2
URC,HMI,514,1.64,3
URC,HTN,998,2.25,6
URC,IKA,3220,5.03,1
URC,KCA,450,1.56,2
URC,KHG,1066,2.33,9
URC,KRL,269,1.34,4
URC,KRY,264,1.33,2
URC,KWE,2597,4.25,1
URC,LBD,1521,2.9,1
URC,LHW,1594,2.99,8
URC,NKG,3046,4.81,1
URC,NLT,334,1.42,2
URC,OSS,1261,2.58,2
URC,OVB,1282,2.6,3
URC,PEK,2430,4.04,4
URC,PVG,3312,5.14,2
URC,SHA,3272,5.09,6
URC,SJW,2354,3.94,2
URC,SZX,3376,5.22,1
URC,TAS,1515,2.89,2
URC,TBS,3440,5.3,1
URC,TCG,446,1.56,2
URC,TNA,2622,4.28,4
URC,TPE,3695,5.62,2
URC,TSE,1435,2.79,2
URC,TSN,2529,4.16,1
URC,TYN,2214,3.77,3
URC,WUH,2758,4.45,4
URC,XIY,2105,3.63,9
URC,XNN,1481,2.85,2
URC,YCU,2234,3.79,2
URC,YIN,492,1.61,2
URC,YIW,3295,5.12,1
URJ,HMA,254,1.32,1
URJ,SVX,441,1.55,1
URJ,TJM,325,1.41,1
URT,BKK,535,1.67,1
URT,DMK,555,1.69,2
URT,KUL,765,1.96,1
URY,JED,1098,2.37,1
URY,RUH,1169,2.46,1
USM,BKK,466,1.58,2
USM,CNX,1032,2.29,1
USM,HKG,2048,3.56,2
USM,HKT,249,1.31,1
USM,KBV,200,1.25,1
USM,KUL,778,1.97,2
USM,PEN,473,1.59,2
USM,SIN,1010,2.26,4
USM,SZB,732,1.92,2
USM,UTP,363,1.45,1
USN,CJU,349,1.44,1
USN,GMP,316,1.4,2
USU,CEB,469,1.59,1
USU,MNL,283,1.35,2
UTH,BKK,466,1.58,2
UTH,CNX,433,1.54,1
UTH,DMK,451,1.56,2
UTH,HKT,1139,2.42,1
UTP,HKT,587,1.73,1
UTP,USM,363,1.45,1
UUD,HTA,403,1.5,1
UUD,IKT,215,1.27,1
UUD,KHV,1997,3.5,1
UUD,KJA,1088,2.36,1
UUD,NZH,739,1.92,1
UUD,OVB,1672,3.09,1
UUD,PEK,1481,2.85,1
UUD,YKS,1757,3.2,1
UUS,CTS,464,1.58,1
UUS,HRB,1272,2.59,2
UUS,ICN,1695,3.12,2
UUS,KHV,592,1.74,2
UUS,NRT,1252,2.56,1
UUS,VVO,914,2.14,2
UYN,CGO,572,1.71,1
UYN,CTU,1008,2.26,2
UYN,KMG,1602,3.0,1
UYN,NAY,608,1.76,2
UYN,PEK,632,1.79,1
UYN,TSN,678,1.85,1
UYN,XIY,441,1.55,4
VCA,HAN,1238,2.55,1
VCA,PQC,188,1.23,1
VCA,VCS,181,1.23,1
VCL,HAN,716,1.9,1
VCL,SGN,556,1.69,1
VCS,SGN,232,1.29,1
VCS,VCA,181,1.23,1
VDH,HAN,420,1.52,1
VDH,SGN,745,1.93,1
VGA,BLR,498,1.62,1
VII,BMV,724,1.91,1
VII,DAD,402,1.5,1
VII,HAN,277,1.35,1
VII,SGN,887,2.11,3
VII,VTE,338,1.42,1
VKG,SGN,192,1.24,1
VNS,AGR,524,1.66,1
VNS,BOM,1247,2.56,1
VNS,CCU,647,1.81,2
VNS,DEL,667,1.83,5
VNS,KTM,352,1.44,1
VRC,MNL,359,1.45,1
VTE,BKK,517,1.65,4
VTE,CAN,1267,2.58,1
VTE,HAN,495,1.62,2
VTE,ICN,3179,4.97,2
VTE,KMG,792,1.99,2
VTE,KUL,1697,3.12,1
VTE,LPQ,216,1.27,2
VTE,LXG,353,1.44,1
VTE,NNG,778,1.97,1
VTE,ODY,305,1.38,1
VTE,PKZ,467,1.58,1
VTE,PNH,757,1.95,2
VTE,SIN,1857,3.32,1
VTE,VII,338,1.42,1
VTE,XKH,174,1.22,1
VTE,ZVK,282,1.35,1
VTZ,BBI,391,1.49,1
VTZ,BLR,776,1.97,4
VTZ,BOM,1103,2.38,3
VTZ,CCU,773,1.97,2
VTZ,DEL,1358,2.7,1
VTZ,MAA,620,1.77,2
VTZ,SIN,2909,4.64,2
VVO,BQS,860,2.08,1
VVO,FNJ,713,1.89,1
VVO,HKG,2884,4.61,2
VVO,ICN,816,2.02,5
VVO,IKT,2276,3.85,1
VVO,KHV,617,1.77,2
VVO,NRT,1103,2.38,2
VVO,OVB,3730,5.66,2
VVO,PEK,1341,2.68,1
VVO,PKC,2211,3.76,2
VVO,PUS,955,2.19,1
VVO,UUS,914,2.14,2
VVO,YKS,2085,3.61,2
WEF,CAN,1576,2.97,1
WEF,DLC,334,1.42,1
WEF,HGH,724,1.91,1
WEF,NGB,789,1.99,1
WEF,PEK,441,1.55,1
WEF,PVG,660,1.82,1
WEF,SHE,671,1.84,1
WGP,DPS,573,1.72,1
WJU,CJU,457,1.57,1
WKJ,CTS,292,1.36,1
WKJ,HND,1109,2.39,1
WMX,DJJ,242,1.3,1
WNP,MNL,264,1.33,2
WNZ,CAN,908,2.13,6
WNZ,CGO,992,2.24,2
WNZ,CJU,823,2.03,1
WNZ,CKG,1398,2.75,5
WNZ,CSX,749,1.94,4
WNZ,CTU,1665,3.08,4
WNZ,DAD,1853,3.32,1
WNZ,FUG,739,1.92,1
WNZ,HAK,1378,2.72,1
WNZ,HIA,674,1.84,1
WNZ,HKG,936,2.17,3
WNZ,HRB,2026,3.53,1
WNZ,KHN,496,1.62,1
WNZ,KMG,1809,3.26,3
WNZ,KWE,1397,2.75,3
WNZ,KWL,1116,2.4,1
WNZ,LYI,826,2.03,1
WNZ,NAY,1382,2.73,2
WNZ,NNG,1404,2.75,1
WNZ,PEK,1409,2.76,4
WNZ,PVG,371,1.46,3
WNZ,SHA,368,1.46,3
WNZ,SHE,1545,2.93,2
WNZ,SJW,1287,2.61,1
WNZ,SYX,1583,2.98,3
WNZ,SZX,919,2.15,4
WNZ,TAO,930,2.16,4
WNZ,TNA,1051,2.31,2
WNZ,TPE,317,1.4,1
WNZ,TSA,324,1.41,1
WNZ,WUH,719,1.9,4
WNZ,XIY,1360,2.7,5
WNZ,ZUH,999,2.25,2
WUA,HET,442,1.55,2
WUA,NAY,819,2.02,2
WUA,PEK,835,2.04,3
WUA,XIY,619,1.77,1
WUH,AQG,273,1.34,1
WUH,BAV,1151,2.44,1
WUH,BKK,2348,3.94,1
WUH,CAN,827,2.03,5
WUH,CGQ,1781,3.23,3
WUH,CIH,616,1.77,1
WUH,CKG,736,1.92,6
WUH,CNX,2034,3.54,1
WUH,CTU,981,2.23,7
WUH,DLC,1128,2.41,4
WUH,DMK,2335,3.92,1
WUH,DSN,1045,2.31,1
WUH,ENH,455,1.57,4
WUH,FOC,758,1.95,3
WUH,HAK,1264,2.58,3
WUH,HET,1140,2.42,3
WUH,HGH,600,1.75,5
WUH,HKG,943,2.18,4
WUH,HRB,1952,3.44,1
WUH,HYN,740,1.93,1
WUH,ICN,1348,2.69,3
WUH,JJN,793,1.99,3
WUH,KHH,1097,2.37,2
WUH,KHN,269,1.34,1
WUH,KMG,1274,2.59,8
WUH,KWE,863,2.08,5
WUH,KWL,742,1.93,1
WUH,LHW,1168,2.46,3
WUH,LJG,1435,2.79,3
WUH,LYG,607,1.76,1
WUH,LYI,615,1.77,1
WUH,LZH,872,2.09,1
WUH,MFM,962,2.2,2
WUH,NGB,704,1.88,2
WUH,NNG,1088,2.36,7
WUH,PEK,1056,2.32,5
WUH,PUS,1457,2.82,1
WUH,PVG,725,1.91,5
WUH,SHA,681,1.85,4
WUH,SHE,1464,2.83,3
WUH,SIN,3445,5.31,3
WUH,SWA,836,2.04,1
WUH,SYX,1470,2.84,4
WUH,SZX,906,2.13,4
WUH,TAO,835,2.04,6
WUH,TNA,730,1.91,4
WUH,TPE,937,2.17,3
WUH,TSA,961,2.2,1
WUH,TSN,970,2.21,4
WUH,TYN,788,1.98,2
WUH,URC,2758,4.45,3
WUH,WNZ,719,1.9,4
WUH,WUX,597,1.75,2
WUH,XFN,237,1.3,1
WUH,XIY,653,1.82,3
WUH,XMN,794,1.99,8
WUH,XNN,1293,2.62,2
WUH,YCU,566,1.71,1
WUH,YNT,988,2.24,3
WUH,YNZ,636,1.79,1
WUH,YTY,558,1.7,2
WUH,ZUH,980,2.23,1
WUH,ZYI,784,1.98,1
WUS,CAN,672,1.84,2
WUS,CKG,1130,2.41,2
WUS,HKG,727,1.91,1
WUS,PEK,1383,2.73,2
WUS,SHA,505,1.63,1
WUS,TAO,978,2.22,2
WUS,TNA,1021,2.28,1
WUS,XIY,1156,2.45,1
WUS,XMN,351,1.44,3
WUX,CAN,1142,2.43,4
WUX,CKG,1333,2.67,4
WUX,CSX,786,1.98,2
WUX,CTU,1572,2.96,4
WUX,DLC,837,2.05,2
WUX,FOC,623,1.78,2
WUX,HKG,1208,2.51,1
WUX,KIX,1419,2.77,2
WUX,MFM,1240,2.55,1
WUX,PEK,1015,2.27,3
WUX,SHE,1160,2.45,2
WUX,SIN,3770,5.71,1
WUX,SYX,1838,3.3,2
WUX,SZX,1182,2.48,4
WUX,TAO,531,1.66,1
WUX,TPE,718,1.9,4
WUX,WUH,597,1.75,2
WUX,XIY,1137,2.42,3
WUX,XMN,805,2.01,3
WUZ,KWE,564,1.71,1
WUZ,NNG,329,1.41,1
WUZ,ZUH,271,1.34,1
WXN,CAN,954,2.19,2
WXN,CTU,430,1.54,1
WXN,KMG,833,2.04,1
WXN,PEK,1267,2.58,1
WXN,PVG,1275,2.59,2
WXN,SZX,1053,2.32,1
WXN,XIY,406,1.51,2
WXN,XMN,1180,2.48,2
XBJ,MHD,373,1.47,1
XBJ,THR,793,1.99,1
XFN,CAN,979,2.22,1
XFN,CKG,603,1.75,1
XFN,HGH,803,2.0,1
XFN,NAY,925,2.16,2
XFN,PEK,962,2.2,2
XFN,PVG,907,2.13,1
XFN,SZX,1068,2.33,3
XFN,WUH,237,1.3,1
XFN,XMN,1020,2.27,1
XIC,CKG,475,1.59,1
XIC,CTU,335,1.42,3
XIC,KMG,329,1.41,1
XIL,HET,481,1.6,3
XIL,NAY,461,1.58,2
XIL,PEK,430,1.54,2
XIY,BAV,689,1.86,2
XIY,BHY,1436,2.79,1
XIY,CAN,1306,2.63,5
XIY,CGD,673,1.84,1
XIY,CGQ,1798,3.25,1
XIY,CKG,562,1.7,10
XIY,CSX,815,2.02,7
XIY,CTU,623,1.78,8
XIY,CZX,1063,2.33,1
XIY,DAT,751,1.94,1
XIY,DLC,1244,2.55,6
XIY,DMK,2426,4.03,1
XIY,DNH,1385,2.73,2
XIY,DSN,569,1.71,3
XIY,DYG,615,1.77,2
XIY,ENY,254,1.32,2
XIY,FOC,1411,2.76,5
XIY,FUG,669,1.84,1
XIY,GOQ,1283,2.6,1
XIY,GXH,560,1.7,1
XIY,HAK,1622,3.03,1
XIY,HET,762,1.95,3
XIY,HFE,849,2.06,4
XIY,HGH,1193,2.49,7
XIY,HIA,957,2.2,1
XIY,HKG,1440,2.8,3
XIY,HMI,1604,3.0,1
XIY,HRB,1932,3.42,5
XIY,ICN,1625,3.03,3
XIY,IQN,183,1.23,1
XIY,JDZ,977,2.22,2
XIY,JGN,1100,2.38,1
XIY,JNG,699,1.87,1
XIY,JZH,502,1.63,1
XIY,KHG,2945,4.68,1
XIY,KHN,918,2.15,4
XIY,KMG,1181,2.48,8
XIY,KWE,899,2.12,8
XIY,KWL,1034,2.29,7
XIY,LHW,518,1.65,6
XIY,LJG,1186,2.48,5
XIY,LXA,1776,3.22,3
XIY,LYI,885,2.11,1
XIY,LZO,699,1.87,1
XIY,MIG,503,1.63,1
XIY,NAO,473,1.59,1
XIY,NGB,1301,2.63,1
XIY,NKG,988,2.24,6
XIY,NNG,1318,2.65,5
XIY,PEK,934,2.17,5
XIY,PUS,1841,3.3,1
XIY,PVG,1273,2.59,8
XIY,RLK,726,1.91,1
XIY,SHA,1229,2.54,5
XIY,SHE,1515,2.89,6
XIY,SJW,682,1.85,4
XIY,SYX,1796,3.25,3
XIY,SZX,1402,2.75,5
XIY,TAO,1072,2.34,7
XIY,TNA,810,2.01,7
XIY,TPE,1590,2.99,4
XIY,TSN,925,2.16,7
XIY,TXN,1037,2.3,1
XIY,TYN,506,1.63,2
XIY,URC,2105,3.63,9
XIY,UYN,441,1.55,4
XIY,WNZ,1360,2.7,5
XIY,WUA,619,1.77,1
XIY,WUH,653,1.82,3
XIY,WUS,1156,2.45,1
XIY,WUX,1137,2.42,3
XIY,WXN,406,1.51,2
XIY,XMN,1425,2.78,7
XIY,XNN,650,1.81,9
XIY,YBP,743,1.93,1
XIY,YIH,503,1.63,1
XIY,YIW,1206,2.51,1
XIY,YNT,1182,2.48,2
XIY,YNZ,1062,2.33,1
XIY,YTY,1038,2.3,2
XIY,ZYI,781,1.98,1
XKH,VTE,174,1.22,1
XMN,AQG,680,1.85,1
XMN,BKK,2186,3.73,3
XMN,CAN,507,1.63,6
XMN,CGD,807,2.01,1
XMN,CGK,3630,5.54,3
XMN,CGO,1184,2.48,5
XMN,CIH,1386,2.73,1
XMN,CJU,1286,2.61,1
XMN,CKG,1273,2.59,5
XMN,CSX,635,1.79,8
XMN,CTU,1549,2.94,6
XMN,CZX,836,2.04,2
XMN,DAD,1401,2.75,1
XMN,DLC,1635,3.04,1
XMN,FUG,956,2.2,1
XMN,HAK,941,2.18,3
XMN,HFE,809,2.01,7
XMN,HGH,672,1.84,5
XMN,HKG,496,1.62,5
XMN,HSN,731,1.91,2
XMN,ICN,1640,3.05,2
XMN,JDZ,541,1.68,2
XMN,JIU,595,1.74,2
XMN,JUH,690,1.86,2
XMN,JUZ,498,1.62,2
XMN,KHH,315,1.39,3
XMN,KHN,529,1.66,3
XMN,KMG,1534,2.92,8
XMN,KOW,367,1.46,1
XMN,KUL,2996,4.75,3
XMN,KWE,1157,2.45,3
XMN,KWL,819,2.02,6
XMN,LZH,886,2.11,1
XMN,MFM,534,1.67,4
XMN,MNL,1156,2.45,3
XMN,NAY,1702,3.13,2
XMN,NGB,674,1.84,3
XMN,NKG,804,2.0,9
XMN,NNG,1037,2.3,6
XMN,NRT,2468,4.08,3
XMN,PEK,1734,3.17,6
XMN,PVG,818,2.02,4
XMN,RMQ,254,1.32,2
XMN,SHA,804,2.0,6
XMN,SHE,1964,3.46,3
XMN,SIN,2993,4.74,4
XMN,SJW,1561,2.95,1
XMN,SYX,1138,2.42,5
XMN,SZX,488,1.61,4
XMN,TAO,1321,2.65,4
XMN,TNA,1372,2.71,4
XMN,TPE,319,1.4,2
XMN,TSA,350,1.44,2
XMN,TSN,1623,3.03,5
XMN,TXN,577,1.72,3
XMN,TYN,1558,2.95,2
XMN,WUH,794,1.99,7
XMN,WUS,351,1.44,3
XMN,WUX,805,2.01,3
XMN,WXN,1180,2.48,2
XMN,XFN,1020,2.27,1
XMN,XIY,1425,2.78,7
XMN,XUZ,1059,2.32,1
XMN,YIH,936,2.17,2
XMN,YIW,566,1.71,1
XMN,YNZ,1008,2.26,2
XMN,YTY,905,2.13,2
XMN,ZUH,561,1.7,4
XMN,ZYI,1161,2.45,1
XNN,CGO,1090,2.36,5
XNN,CKG,869,2.09,7
XNN,CSX,1399,2.75,1
XNN,CTU,685,1.86,5
XNN,GOQ,649,1.81,1
XNN,KMG,1273,2.59,1
XNN,KWE,1198,2.5,1
XNN,LXA,1312,2.64,2
XNN,MIG,619,1.77,1
XNN,NKG,1634,3.04,1
XNN,PEK,1327,2.66,5
XNN,PVG,1917,3.4,1
XNN,TSN,1373,2.72,1
XNN,URC,1481,2.85,2
XNN,WUH,1293,2.62,2
XNN,XIY,650,1.81,9
XNN,YUS,615,1.77,2
XNN,ZHY,300,1.38,1
XSB,AZI,191,1.24,1
XSB,DXB,301,1.38,1
XUZ,CAN,1256,2.57,1
XUZ,CKG,1137,2.42,1
XUZ,CSX,772,1.96,1
XUZ,CTU,1335,2.67,1
XUZ,DLC,651,1.81,1
XUZ,FOC,926,2.16,1
XUZ,HKG,1354,2.69,1
XUZ,HRB,1483,2.85,1
XUZ,KHH,1306,2.63,1
XUZ,KMG,1727,3.16,1
XUZ,KWE,1327,2.66,2
XUZ,LYG,134,1.17,1
XUZ,SHA,476,1.59,1
XUZ,SHE,990,2.24,1
XUZ,SZX,1321,2.65,1
XUZ,TPE,1060,2.33,2
XUZ,XMN,1059,2.32,1
YBP,CAN,1060,2.33,2
YBP,KMG,441,1.55,1
YBP,PEK,1668,3.08,2
YBP,PVG,1681,3.1,1
YBP,SYX,1268,2.58,1
YBP,SZX,1153,2.44,2
YBP,XIY,743,1.93,1
YCU,CAN,1322,2.65,2
YCU,CKG,728,1.91,1
YCU,CSX,798,2.0,1
YCU,CTU,832,2.04,2
YCU,HGH,1034,2.29,2
YCU,HRB,1734,3.17,1
YCU,KMG,1358,2.7,2
YCU,LHW,686,1.86,2
YCU,NKG,817,2.02,1
YCU,PEK,737,1.92,2
YCU,PVG,1095,2.37,2
YCU,SYX,1876,3.35,1
YCU,SZX,1413,2.77,2
YCU,TAO,853,2.07,2
YCU,TSN,715,1.89,2
YCU,TYN,325,1.41,1
YCU,URC,2234,3.79,2
YCU,WUH,566,1.71,1
YES,THR,555,1.69,1
YGJ,CTS,1089,2.36,1
YGJ,HND,592,1.74,2
YGJ,ICN,645,1.81,2
YGJ,NRT,647,1.81,1
YGJ,OKA,1163,2.45,1
YGJ,UKB,205,1.26,1
YIC,KMG,1171,2.46,1
YIC,PEK,1381,2.73,2
YIC,SHA,778,1.97,1
YIC,SZX,576,1.72,2
YIH,CAN,817,2.02,2
YIH,CKG,474,1.59,3
YIH,CTU,721,1.9,1
YIH,HGH,859,2.07,1
YIH,HKG,949,2.19,1
YIH,KMG,1036,2.29,1
YIH,KWE,639,1.8,1
YIH,NGB,962,2.2,1
YIH,PEK,1155,2.44,4
YIH,SHA,943,2.18,2
YIH,SYX,1378,2.72,1
YIH,SZX,910,2.14,3
YIH,XIY,503,1.63,1
YIH,XMN,936,2.17,2
YIN,CTU,2480,4.1,2
YIN,URC,492,1.61,2
YIW,CAN,942,2.18,1
YIW,CGO,820,2.02,1
YIW,CTU,1554,2.94,2
YIW,HRB,1890,3.36,1
YIW,JJN,525,1.66,1
YIW,KMG,1754,3.19,1
YIW,LYI,652,1.81,1
YIW,PEK,1234,2.54,3
YIW,SHE,1402,2.75,1
YIW,SWA,734,1.92,2
YIW,URC,3295,5.12,1
YIW,XIY,1206,2.51,1
YIW,XMN,566,1.71,1
YIW,ZUH,1053,2.32,1
YKS,BQS,1305,2.63,1
YKS,CKH,1236,2.54,2
YKS,CYX,1612,3.02,2
YKS,GDX,1150,2.44,1
YKS,HRB,1845,3.31,1
YKS,IKS,1069,2.34,2
YKS,IKT,1860,3.33,3
YKS,KHV,1546,2.93,1
YKS,KJA,2191,3.74,1
YKS,MJZ,812,2.01,2
YKS,OVB,2775,4.47,2
YKS,PEK,2604,4.25,2
YKS,PYJ,977,2.22,2
YKS,ULK,808,2.01,3
YKS,UUD,1757,3.2,1
YKS,VVO,2085,3.61,2
YNB,DMM,1207,2.51,1
YNB,DXB,1751,3.19,1
YNB,JED,296,1.37,1
YNB,RUH,878,2.1,1
YNB,SHJ,1766,3.21,1
YNJ,CGQ,328,1.41,1
YNJ,DLC,794,1.99,1
YNJ,ICN,654,1.82,4
YNJ,PEK,1115,2.39,3
YNJ,PVG,1470,2.84,2
YNJ,TAO,1070,2.34,3
YNT,CAN,1738,3.17,3
YNT,CGQ,818,2.02,3
YNT,CSX,1275,2.59,1
YNT,CTU,1773,3.22,3
YNT,DLC,175,1.22,1
YNT,HFE,728,1.91,1
YNT,HGH,802,2.0,2
YNT,HKG,1824,3.28,1
YNT,HRB,1000,2.25,5
YNT,ICN,448,1.56,5
YNT,KIX,1291,2.61,2
YNT,NKG,670,1.84,3
YNT,PEK,511,1.64,4
YNT,PVG,697,1.87,3
YNT,SHA,690,1.86,4
YNT,SHE,505,1.63,1
YNT,SJW,594,1.74,2
YNT,SZX,1794,3.24,2
YNT,TNA,373,1.47,2
YNT,TPE,1370,2.71,1
YNT,TSN,400,1.5,2
YNT,WUH,988,2.24,3
YNT,XIY,1182,2.48,2
YNY,PVG,993,2.24,1
YNZ,CSX,885,2.11,1
YNZ,DLC,628,1.79,1
YNZ,HKG,1381,2.73,1
YNZ,HRB,1451,2.81,2
YNZ,PEK,807,2.01,2
YNZ,SHA,270,1.34,1
YNZ,SHE,958,2.2,1
YNZ,TPE,934,2.17,3
YNZ,WUH,636,1.79,1
YNZ,XIY,1062,2.33,1
YNZ,XMN,1008,2.26,2
YTY,CAN,1198,2.5,1
YTY,CGO,587,1.73,1
YTY,CKG,1283,2.6,2
YTY,CSX,790,1.99,1
YTY,CTU,1509,2.89,1
YTY,DLC,731,1.91,1
YTY,HRB,1556,2.95,1
YTY,PEK,882,2.1,2
YTY,SYX,1891,3.36,1
YTY,SZX,1247,2.56,1
YTY,WUH,558,1.7,2
YTY,XIY,1038,2.3,2
YTY,XMN,905,2.13,2
YUS,XNN,615,1.77,2
ZAH,DXB,721,1.9,1
ZAH,GBT,1024,2.28,2
ZAH,KER,392,1.49,1
ZAH,MHD,761,1.95,3
ZAH,SYZ,805,2.01,1
ZAH,THR,1133,2.42,2
ZAH,ZBR,451,1.56,1
ZAM,CEB,431,1.54,1
ZAM,DVO,396,1.5,1
ZAM,JOL,151,1.19,1
ZAM,MNL,851,2.06,3
ZAT,CKG,388,1.48,1
ZAT,KMG,261,1.33,2
